  -1.0544987e+00   1.0713487e+00
   2.3326933e+00  -2.3823393e+00
   1.3179610e-01   7.2985597e-02
   1.5590817e+00  -1.5301029e+00
  -9.2273979e-01   9.3637724e-01
  -2.2467262e+00   2.2617672e+00
