  -2.4023392e-02   2.6944117e-02   8.6496810e-02   1.5126492e-01  -3.0178762e-01   3.2123749e-02  -1.6079561e-01  -2.1002266e-02
  -6.2399783e-02  -4.5752934e-02   4.6563672e-02   2.8003523e-02   3.0136301e-02  -4.1794443e-02   5.0208030e-02   1.3443808e-02
  -2.8605427e-02   3.2894648e-02  -1.0310108e-01  -1.3617175e-01   1.0836103e-01   3.9604148e-01   1.2471488e-01   8.3154173e-03
  -1.0383391e-02   1.5127231e-02  -5.3392310e-02  -1.0300073e-01   4.0243240e-01   3.3674453e-01   1.2546782e-01   1.1013687e-02
  -1.6437963e-02  -2.0590197e-02  -5.5469970e-02   1.6028764e-01   1.1847381e-01  -5.5473312e-01  -3.9117728e-01  -3.3021281e-02
   1.0652207e-02  -4.0515511e-02   5.4987850e-02   1.0510635e-01  -1.5047379e-01  -2.0572811e-01  -2.8264967e-01  -3.6856624e-03
   7.7011586e-02  -1.1921373e-02   3.2241614e-02  -3.9684546e-02   9.2517262e-02   6.3367128e-02   1.6252742e-01   2.2110878e-02
   1.5643091e-02   3.0262935e-02   5.3879434e-02   2.1519569e-01   1.9947668e-02  -2.8091249e-01  -4.2556106e-01  -7.0225224e-03
  -2.7247250e-02  -1.3753433e-02  -1.5458359e-01  -2.8818929e-01   3.7161073e-01   3.8630263e-01   2.3098265e-01  -3.9434477e-02
   4.3876844e-02  -3.0091082e-02  -6.3274945e-02  -2.0191568e-01  -3.1395632e-01  -4.5525678e-01  -3.1058919e-01   5.2356479e-02
   3.8613078e-02  -2.2188234e-02   8.4341651e-02   1.5797413e-01  -4.9279279e-02  -4.1952960e-01  -5.6529874e-02   3.5699717e-02
  -6.6890263e-02  -4.1668721e-02  -1.1352785e-01  -3.3201477e-01   1.5323314e-01   3.6011179e-01   3.4826010e-02  -5.9758245e-02
   1.7045382e-02   1.5086365e-01   1.3653978e-01   2.5557928e-01   3.7648042e-01   1.8711579e-01  -1.7616804e-01   4.7071229e-02
   1.3498923e-01   5.0737449e-02   4.2873068e-02   2.0486586e-02   2.0786791e-01  -5.8035225e-02   1.2709152e-01   3.1644824e-02
   6.3235710e-02  -4.0289122e-03   3.8281091e-02  -3.6920642e-02   3.0959894e-01   7.7506778e-02   3.6677296e-01   5.7849487e-02
   4.0112404e-02   5.4558963e-02   3.8501028e-02   1.3537714e-01  -8.9466023e-02  -1.9424223e-02   2.6294524e-01   2.6829577e-02
   4.6944077e-02  -6.8568120e-02   9.1106878e-02  -6.9098047e-02   2.2934127e-01  -1.0910486e-01  -2.6100571e-01  -3.5270208e-02
   7.0642379e-03   3.6328269e-02   3.5015493e-02  -8.1379200e-02  -9.2714729e-02   4.8699472e-02  -1.5373601e-01   8.8503556e-02
  -5.0292678e-03  -8.9045688e-02   2.0650995e-02  -3.0470941e-02  -3.5050800e-01  -1.9188072e-02   1.6607750e-01  -4.0609706e-03
   3.3425014e-03   3.5398000e-02  -1.0323075e-03   8.6877776e-02   1.3044579e-01  -2.1856594e-01  -9.3624910e-02  -5.0617411e-02
   1.0989907e-02   2.3722057e-02  -4.2501670e-02   7.4288814e-02  -2.5336613e-01  -1.7037703e-02  -4.4511147e-01   4.1263145e-02
  -5.3555606e-02   7.0680445e-02   1.0102843e-02   3.8565596e-02   1.0160721e-01  -6.7747324e-02  -1.3380334e-01  -5.6606975e-03
   2.4576887e-02   7.0072758e-02   4.4387543e-02  -1.1203069e-01   1.2262838e-01   3.1819173e-01   2.0035898e-01   6.5690537e-02
  -1.7890448e-03  -5.8136898e-02  -1.1858577e-01  -2.6028423e-01   6.1050134e-01   2.5025476e-01   6.4231637e-02  -6.2481176e-02
  -3.7408823e-02   9.2637132e-03  -7.4982539e-02  -6.4986105e-02  -8.4981424e-02  -4.2685691e-01  -2.0087771e-01  -1.2570506e-01
  -5.8515709e-03  -3.4425355e-03   3.6556212e-03  -6.1494281e-02  -2.5352455e-01  -1.7069696e-02   4.1499397e-02   2.3157817e-03
   7.7667787e-02  -2.6030365e-02   8.5420591e-02   2.2176286e-02   2.4158084e-02   6.4585743e-03   1.3973254e-01   1.6406661e-02
  -8.1677020e-02   1.1437476e-02  -1.2307329e-04   2.3857936e-01   1.3900443e-01  -2.0535278e-01  -4.4113529e-01  -4.5020833e-02
  -1.0620726e-01   2.9787717e-02  -9.0864118e-02  -2.6096446e-01   2.4262865e-01   4.2715576e-01   2.9824344e-01  -3.2516289e-02
   8.5356097e-02  -3.4990398e-02   5.8663343e-02   1.4259244e-01  -2.7318313e-01  -3.6253645e-01  -2.8309351e-01  -4.4257158e-02
   2.5267464e-02  -1.3643789e-02   2.5957367e-02   1.6207296e-01  -7.1547181e-02  -3.2877670e-01  -5.5961553e-02   6.1839718e-02
  -6.5615095e-02  -1.3476147e-02  -8.5863961e-02  -3.8201490e-01   3.4971233e-01   4.6042714e-01   7.5792745e-02  -2.6111684e-02
   2.2056281e-01   9.2991183e-02   1.8070076e-01   2.0788567e-01   3.6828645e-01  -8.8820857e-02  -4.4960432e-01   5.9988748e-02
   3.5698485e-02   3.2805963e-02  -3.1364194e-02   1.2641802e-01   3.4983548e-01   3.0782648e-02   5.4750166e-03  -2.7673651e-02
   4.2183399e-02   6.3284444e-02   5.7614943e-02  -2.0583879e-01   2.6192528e-01   2.7617616e-01   3.6359754e-01   9.6619136e-04
   1.1161543e-01   7.3267517e-02   1.0252838e-01   1.8244535e-01  -1.8941053e-01  -1.6741236e-01   2.1898158e-01   2.1600463e-02
   7.5415519e-02  -2.0234949e-02   3.6496824e-02   1.2600174e-01   1.2310907e-01  -4.7709812e-02  -7.4492078e-02  -6.8705760e-02
  -5.3050896e-02   5.4526723e-02   3.7038883e-02   1.2066024e-01  -1.0266447e-01   1.9881402e-02  -1.7249813e-01   6.0947097e-02
   1.0911196e-02   5.3619084e-03   3.6963803e-02   3.3779773e-02  -3.0822793e-01  -6.4063208e-02   1.8348683e-01   3.4114676e-02
   5.3581624e-03  -3.0281895e-02   2.4622035e-02   5.3288382e-03   1.1462142e-04  -1.5456188e-01  -1.8952214e-01   8.7053196e-03
  -1.1400360e-01   7.6368532e-02  -2.9931516e-02   4.5982354e-03  -5.8383323e-02  -1.2787655e-01  -9.0531382e-02   2.3406827e-02
   3.2808882e-02   2.4122844e-02  -2.6906552e-02   1.6362362e-01  -5.4574803e-02  -1.3530375e-01  -3.0721493e-03   6.4027838e-03
  -6.0114370e-02  -4.2671840e-02  -8.2394736e-02  -1.9507995e-01   5.7432482e-02   1.3412001e-01   2.6107663e-01   2.2271554e-02
   4.9648073e-02   4.8920611e-03  -1.0025635e-01  -2.5181013e-01   5.1498546e-01   2.8968661e-01   4.0783504e-02   1.2379243e-02
  -4.7725203e-02   7.0437412e-02   9.1058537e-02   4.3279382e-02  -7.9441063e-02  -2.4935670e-01  -2.0648971e-01  -4.1913734e-02
   3.3567922e-03  -7.6764576e-02  -2.4954270e-02   2.1909051e-02  -3.6923528e-01   9.7452564e-02   3.8090738e-02  -1.0511175e-01
   5.3608187e-02   6.0851842e-02   1.3841493e-01   6.4086761e-02  -3.4185828e-02   2.0816591e-02   1.2830370e-01   7.2997054e-03
  -3.7541715e-03   3.3892303e-02   3.3440569e-02   3.9677425e-01   4.1885509e-02  -4.1073621e-01  -4.4547150e-01  -1.8292342e-02
  -1.4445458e-01  -1.2536155e-02  -5.5062410e-02  -2.8040470e-01   1.7863254e-01   4.0318832e-01   3.6193449e-01  -2.8676319e-02
