  -9.7812938e-02  -9.5127231e-02  -3.7664521e-02  -1.6224233e-01   9.0296767e-02   3.7965676e-02  -3.5039248e-01   1.1059715e-02
  -4.8868314e-02   1.0949388e-02  -1.1873090e-01  -1.7022828e-01   3.3415512e-01   9.0158031e-02  -3.7585637e-01  -1.0822002e-01
   8.8115391e-02   9.9431100e-02   5.9973631e-02   2.8716352e-01  -2.3914434e-01  -3.8446633e-02   1.1737461e-01  -1.2998559e-02
   8.6276086e-02   9.2880424e-02   1.6603766e-01   3.8225083e-01  -3.1488924e-02   7.7603252e-03  -1.6475950e-01  -7.3283501e-02
  -8.3729390e-02  -6.5545707e-02  -5.2216034e-02  -1.8587012e-01  -1.2652788e-01   7.8201304e-02  -3.6006468e-02   6.5154663e-02
  -4.5804613e-02  -1.1267050e-01  -3.3607583e-02  -2.9242814e-01  -1.9440875e-01  -1.8333046e-02  -1.7080397e-01   9.7208417e-02
   6.9631745e-02   1.0348823e-02  -9.7675596e-02   1.1347509e-01   1.1676575e-01  -2.4782679e-02  -1.9609898e-01  -4.1741216e-02
  -8.6762420e-02  -5.1720909e-02  -5.2276279e-02  -1.5176744e-01  -1.6031176e-01   6.1871395e-02  -3.5588577e-01   1.6337275e-01
   7.0657366e-02  -1.3002578e-02   1.9947113e-01   3.3332609e-01  -3.8627694e-01  -2.4705734e-01   6.0828604e-01   5.0543990e-03
  -9.6209664e-02  -1.3153223e-01  -1.8322558e-01  -1.4196486e-01   9.6985248e-02   1.0682300e-02  -9.6495038e-03   2.9163481e-01
  -2.6082970e-02  -5.7296319e-02  -1.5213889e-02  -1.4532644e-01   8.0331441e-03   1.5122360e-02  -4.8439774e-01  -1.1617543e-02
   6.4294748e-02   4.4231322e-02   1.3138231e-01   2.6807837e-01  -1.5777837e-01  -7.7353768e-02  -1.0460701e-02  -3.1723253e-02
  -2.4092448e-02   8.9499527e-02   9.7023102e-02   1.1855577e-01   9.5218379e-02   3.7403499e-02   1.8091728e-01   2.2170541e-02
   1.3742302e-01   6.2760202e-02   2.5025002e-02  -1.4681175e-01   4.9135714e-04   4.7408280e-02   1.4052254e-01  -9.4908133e-02
   1.0203934e-01   6.3871796e-02   1.3699574e-01  -8.3647721e-02  -4.2328372e-03   3.3963648e-02   1.3136893e-01  -1.4302776e-01
   4.8123387e-02   5.8064882e-02  -4.7303485e-02  -7.9245733e-02   7.8349121e-02   1.1902747e-01  -1.9478190e-01  -4.2290359e-02
  -5.5321528e-03  -1.3068087e-01   1.7237256e-01  -5.3037319e-02  -1.1572022e-01  -8.0232159e-02   6.0072658e-02   1.0970975e-01
  -5.6943952e-02  -1.0077265e-01  -5.7856577e-02   4.7386995e-02   1.3078455e-01  -8.5493461e-02  -9.4832970e-02   2.0972001e-01
  -1.4706758e-03  -3.6408271e-02  -4.5603191e-02  -1.3057125e-01   2.5175563e-01   8.9195542e-02   1.2060918e-01  -4.3149278e-02
   2.1503001e-02   7.3516014e-02   2.9909010e-02  -2.8595967e-02   5.7215249e-03   3.3952059e-02   2.5637422e-01  -6.3751512e-02
  -4.3636843e-02  -1.0123302e-02  -2.1495735e-02  -3.7727484e-02   3.6545618e-02  -4.0239056e-02  -9.7426256e-02   1.9757306e-01
  -4.8695747e-02   7.2310017e-02  -1.0479472e-02  -1.2705098e-02   7.8860352e-02   4.5658622e-02  -1.0735823e-01  -2.5776197e-02
   1.2605391e-01   1.4936290e-01   4.1359145e-02   1.2008690e-01  -2.7432653e-01  -1.2804201e-03   8.6527151e-03  -3.1466266e-02
   1.0619362e-01   5.8326830e-03   1.1842275e-01   2.8548935e-01  -2.7256459e-01  -8.0383739e-02  -1.5705722e-01  -6.1716941e-02
  -1.2247882e-01  -8.5271785e-02  -7.6949328e-02  -5.7892297e-02   1.2465680e-01  -4.2159299e-02   8.5421770e-02   1.3299178e-02
  -3.7811501e-02  -6.1572534e-02   2.7763054e-02  -2.5725099e-01  -9.2005854e-02   8.9931261e-04  -2.9324022e-01   1.5272926e-01
   1.0117007e-01   3.4007004e-02  -1.0003663e-01   4.0102787e-02   1.4571044e-01   7.3898908e-02  -5.2837449e-02  -1.3074951e-01
  -1.4022770e-01  -8.9387141e-02  -7.8302871e-03  -1.4249692e-01  -4.1076870e-01   3.0656379e-03  -2.7394354e-01   1.0743127e-01
   7.1290118e-03   5.4994470e-02   1.9012937e-01   2.7892068e-01  -2.6861628e-01  -8.2057165e-02   1.6949180e-01  -3.4674409e-02
  -4.1507118e-02  -1.2980181e-01  -5.5024557e-02  -2.9800077e-01   1.2030654e-01   1.2918080e-01   2.4068214e-02   8.5949133e-02
  -4.5035775e-03   5.2589199e-03  -1.4609417e-01  -1.4201396e-01   1.5182989e-01   1.0922925e-01  -4.8756601e-01  -7.8857954e-02
   4.7506909e-02   9.1302590e-03   1.8489421e-01   4.0258127e-01  -1.9243660e-01  -7.7993214e-02   1.3272898e-01   1.0055124e-01
   2.3413753e-02  -4.0708160e-03   1.6725535e-02   3.4555655e-02   1.3869278e-01   3.9809857e-02  -6.1792986e-02  -3.2764673e-02
   6.5951948e-02   7.1913001e-02   5.7913360e-02   4.4378388e-02  -1.2794008e-02  -6.5036368e-03   4.4692320e-02  -1.0504840e-01
   1.1113185e-01   1.0338364e-01   2.1218231e-01   1.5364210e-01   1.4229521e-02  -5.2611241e-02  -9.0996633e-02  -8.0200083e-02
   7.6593848e-02   7.6640417e-02   1.5483182e-02  -2.0592506e-01   9.9071443e-02   1.1966801e-01  -2.0016692e-01  -8.3769065e-02
   1.5927325e-02  -7.5069829e-02   5.3561123e-02  -1.6981681e-01  -1.0920452e-01   1.0613558e-01   3.6887429e-02  -9.9597209e-04
  -9.7044693e-02  -2.2847365e-02  -4.0634419e-02  -2.9930590e-03   1.0835520e-01  -6.1380289e-02  -2.0923987e-01   1.0160645e-01
  -2.7209073e-03  -5.6021266e-03  -6.6611766e-02  -1.6487194e-01   4.0219378e-01   2.2443501e-01   2.6159207e-01   4.9413506e-03
   3.5287990e-02   3.5671941e-03  -7.3598425e-02   4.6142758e-02  -4.1383156e-02   1.8828183e-02   2.4594105e-01   5.2412862e-03
  -1.1501667e-01   2.0397652e-02   3.3366746e-02   1.4903172e-02   5.3871057e-02  -9.8878167e-02  -7.3479141e-02   8.8567055e-02
   1.3823211e-02   5.0022687e-03  -3.4994683e-02   1.3061836e-02   9.0655852e-03  -3.7989960e-03   6.3467878e-02  -2.1866618e-02
   3.4316220e-02   2.8159103e-02   6.7189315e-02   1.3161971e-01  -2.9029457e-01  -8.2541020e-02  -7.6694047e-02  -5.3226244e-02
   9.5898473e-02   7.7061858e-02   1.4196501e-01   3.5973885e-01  -9.0658079e-02  -5.8440237e-02  -3.1703456e-01  -5.9922485e-02
  -1.0842039e-01  -2.7701967e-02  -1.6384716e-03  -1.2682973e-01   1.3251503e-01   1.4079653e-02   6.7947317e-02   1.8946436e-01
  -4.9795724e-02  -3.8802759e-02   5.7005741e-02  -2.1163152e-01  -3.0146021e-01  -8.0853341e-02  -2.9253659e-01   1.0845093e-01
   6.7250226e-02   9.3123141e-02   5.7626305e-02  -1.4776179e-01  -1.0963127e-01   1.1065547e-01   3.3053243e-02  -9.2844042e-02
  -1.4626332e-01  -1.1163159e-01  -5.5555353e-02  -2.5652214e-01  -2.5470231e-01  -6.8022166e-02  -1.3915038e-01   1.1593700e-01
  -8.8804989e-03   4.6473213e-02   1.8070771e-01   2.6369280e-01  -1.9558738e-01  -1.5047284e-01   1.7731903e-01  -9.3337971e-02
  -8.3904520e-02  -6.5827577e-02  -2.4935898e-01  -1.8823115e-01   4.5450337e-02   1.6096251e-01   7.0313018e-02   1.4474462e-01
  -5.6630629e-02  -1.1795136e-02  -7.9955067e-02  -1.1736978e-01   7.6319817e-02   2.8768724e-02  -5.2126241e-01  -7.1646444e-03
   3.9522068e-02   1.0133888e-02   7.7998200e-02   2.1339868e-01  -1.7962795e-01  -1.4261495e-01  -2.3582625e-02   2.8518312e-02
   5.1738959e-02  -2.9289084e-04  -2.1958399e-02   6.3364358e-02   6.4037605e-02   6.3692293e-02  -1.1686711e-01  -2.7170920e-02
   1.1844921e-01   3.0882356e-02   1.2938988e-01  -6.8937265e-02  -8.5475119e-02   4.2443361e-02   3.2560645e-02  -3.1612773e-02
   8.9297135e-02   2.6001468e-02   1.9025402e-01   2.6064611e-01   2.7945404e-02  -1.1590724e-01   1.6448303e-01  -5.8638905e-02
   1.6107635e-02   2.6678999e-03  -4.4771355e-02  -5.9283180e-02  -1.3145386e-01   4.1284497e-02  -2.2325900e-01  -2.8152393e-02
   6.6374244e-03   2.7903674e-02  -1.6565835e-02  -7.7103216e-02   3.5025504e-02   6.2568809e-02  -1.1706458e-01   4.4616787e-02
  -1.0128502e-01  -7.6242799e-02  -1.7779929e-01   2.3817446e-02  -3.0963646e-03  -2.3962397e-02  -1.7843001e-01   9.8499981e-02
  -1.2789736e-02  -6.7856884e-03  -7.1178226e-02  -1.1004668e-01   4.8684142e-01   1.4804091e-01   3.7233675e-01  -6.0144830e-02
   3.8199391e-02  -6.7527069e-02   6.7908951e-02   8.1362981e-02  -2.0571915e-01  -7.6045316e-02   1.7066272e-01   9.5434818e-02
  -9.2860378e-03  -5.9123643e-02   4.3150417e-02  -1.5397174e-01  -1.4626276e-01  -5.1917725e-02   1.5713113e-01   1.2738300e-01
  -2.1259890e-02  -6.4356904e-03   2.2524614e-02  -2.1528300e-02   8.1972555e-02  -6.5874260e-02   6.7217222e-02   6.0245210e-03
   1.1326166e-01   9.3685692e-02   3.5987470e-02  -1.0825678e-02  -2.7739094e-01  -1.5882207e-02  -8.4591118e-02  -8.7578269e-02
  -3.1855322e-02   4.9956776e-02   1.2682750e-01   3.5614140e-01  -1.0084459e-01  -9.2953026e-02  -2.2316840e-01  -1.1690309e-02
  -6.1110410e-02  -9.2640909e-02  -2.7671398e-03  -1.3449248e-01   1.6447434e-01   2.1852825e-02  -1.7647607e-03   1.3264190e-01
  -3.4508568e-02  -1.4079721e-01   1.5534960e-01  -1.5552319e-01  -2.2565760e-01  -9.5482139e-02  -4.0432985e-01   4.9643593e-02
